Timestamp, 0Pitch,0Yaw,0Roll,0DirectionX,0DirectionY,0DirectionZ,0ArmDirectionX,0ArmDirectionY, 0ArmDirectionZ,0PalmNormalX,0PalmNormalY,0PalmNormalZ,0HandVelocityX,0HandVelocityY,0HandVelocityZ,0PalmPositionX,0PalmPositionY,0PalmPositionZ,0WristPositionX,0WristPositionY,0WristPositionZ,0ThumbMetaPrevX,0ThumbMetaPrevY, 0ThumbMetaPrevZ,0ThumbMetaNextX,0ThumbMetaNextY, 0ThumbMetaNextZ,0ThumbProxNextX,0ThumbProxNextY, 0ThumbProxNextZ,0ThumbInterNextX,0ThumbInterNextY, 0ThumbInterNextZ,0ThumbDistNextX,0ThumbDistNextY, 0ThumbDistNextZ,0IndexMetaPrevX,0IndexMetaPrevY, 0IndexMetaPrevZ,0IndexMetaNextX,0IndexMetaNextY, 0IndexMetaNextZ,0IndexProxNextX,0IndexProxNextY, 0IndexProxNextZ,0IndexInterNextX,0IndexInterNextY, 0IndexInterNextZ,0IndexDistNextX,0IndexDistNextY, 0IndexDistNextZ,0MiddleMetaPrevX,0MiddleMetaPrevY, 0MiddleMetaPrevZ,0MiddleMetaNextX,0MiddleMetaNextY, 0MiddleMetaNextZ,0MiddleProxNextX,0MiddleProxNextY, 0MiddleProxNextZ,0MiddleInterNextX,0MiddleInterNextY, 0MiddleInterNextZ,0MiddleDistNextX,0MiddleDistNextY, 0MiddleDistNextZ,0RingMetaPrevX,0MiddleMetaPrevY, 0MiddleMetaPrevZ,0RingMetaNextX,0RingMetaNextY, 0RingMetaNextZ,0RingProxNextX,0RingProxNextY, 0RingProxNextZ,0RingInterNextX,0RingInterNextY, 0RingInterNextZ,0RingDistNextX,0RingDistNextY, 0RingDistNextZ,0PinkyMetaPrevX,0PinkyMetaPrevY, 0PinkyMetaPrevZ,0PinkyMetaNextX,0PinkyMetaNextY, 0PinkyMetaNextZ,0PinkyProxNextX,0PinkyProxNextY, 0PinkyProxNextZ,0PinkyInterNextX,0PinkyInterNextY, 0PinkyInterNextZ,0PinkyDistNextX,0PinkyDistNextY, 0PinkyDistNextZ,ActivityClass
06.52.07.364598,1.554853,1.567047,0.2276811,0.89632,0.101542,-0.431626,0.914579,0.349224,-0.203929,0.168504,-0.727253,-0.665364,0.256128,-1.99375,-8.84762,77.0935,198.596,95.4107,4.65235,178.216,106.399,19.7029,193.536,78.5855,19.7029,193.536,78.5855,56.0776,214.361,52.7243,85.6728,217.714,38.4727,101.591,217.562,31.7833,27.4279,206.303,95.6424,96.9887,222.639,79.0487,139.152,221.567,73.6347,161.93,217.03,68.6052,172.604,211.184,64.3531,31.8964,200.215,105.432,100.255,209.778,96.7817,146.859,208.68,91.9014,171.826,201.816,82.6991,182.417,196.055,75.8072,34.7715,191.03,112.472,97.1786,193.42,111.74,139.484,191.849,108.873,163.098,184.518,101.019,173.537,178.605,94.9758,34.9883,177.236,115.417,92.3705,175.787,122.336,124.705,174.033,127.704,138.771,167.943,119.089,148.352,163.69,113.005,drop
06.52.07.379558,1.554803,1.567042,0.2272451,0.896276,0.0983067,-0.432464,0.915164,0.348329,-0.202832,0.167881,-0.726006,-0.666882,-0.0579813,-1.61159,-12.9382,77.0878,198.57,95.2133,4.639,178.209,106.186,19.7063,193.566,78.4292,19.7063,193.566,78.4292,56.0627,214.494,52.6251,85.6559,217.74,38.3461,101.56,217.527,31.6266,27.4181,206.306,95.4769,96.978,222.646,78.8828,139.1,221.468,73.3857,161.855,216.958,68.3351,172.544,211.173,64.0816,31.8847,200.185,105.258,100.243,209.737,96.5943,146.785,208.581,91.5879,171.729,201.791,82.3682,182.348,196.113,75.4935,34.7569,190.988,112.283,97.1646,193.352,111.527,139.415,191.769,108.524,163.016,184.5,100.693,173.457,178.612,94.6696,34.9574,177.183,115.195,92.3422,175.696,122.083,124.62,174.017,127.479,138.495,167.909,118.661,148.334,163.839,112.947,drop
06.52.07.395515,1.551218,1.566217,0.2257169,0.896425,0.0937791,-0.43316,0.915819,0.346945,-0.20225,0.166531,-0.725214,-0.668081,-4.65859,-5.62343,-19.6078,77.0331,198.509,94.936,4.57596,178.202,105.951,19.6257,193.572,78.2475,19.6257,193.572,78.2475,55.9576,214.575,52.4811,85.5469,217.671,38.1833,101.422,217.442,31.4142,27.365,206.297,95.2621,96.9189,222.604,78.6106,138.982,221.275,72.982,161.699,216.771,67.8848,172.36,210.994,63.6001,31.8312,200.142,105.037,100.188,209.65,96.3084,146.65,208.402,91.1439,171.53,201.628,81.8679,182.122,195.981,74.9757,34.6979,190.936,112.052,97.1066,193.252,111.227,139.285,191.632,108.078,162.82,184.344,100.207,173.228,178.446,94.1817,34.8884,177.123,114.936,92.28,175.58,121.756,124.51,173.958,127.206,138.078,167.751,118.033,148.116,163.795,112.647,drop
06.52.07.411472,1.543749,1.564435,0.2253928,0.897232,0.0886621,-0.432566,0.916392,0.344951,-0.203062,0.166189,-0.724804,-0.668611,-4.04277,-10.0964,-25.0628,76.9648,198.344,94.5335,4.54162,177.98,105.668,19.5254,193.356,77.9688,19.5254,193.356,77.9688,55.7916,214.421,52.1661,85.4018,217.347,37.8907,101.231,217.301,31.0253,27.2917,206.069,94.9499,96.7944,222.467,78.1745,138.831,221.078,72.4246,161.529,216.583,67.266,172.116,210.733,62.9062,31.7733,199.916,104.722,100.102,209.511,95.8692,146.515,208.257,90.5574,171.344,201.468,81.2146,181.849,195.766,74.2576,34.6573,190.719,111.733,97.0615,193.112,110.793,139.195,191.516,107.551,162.629,184.133,99.5438,173.016,178.239,93.507,34.8734,176.905,114.601,92.2794,175.431,121.314,124.48,173.872,126.855,137.75,167.587,117.304,147.602,163.571,111.646,drop
06.52.07.425435,1.531379,1.561454,0.2244189,0.955783,-0.191992,-0.222751,0.916872,0.343585,-0.20321,0.165343,-0.724349,-0.669314,-7.80159,-7.15489,-27.6681,76.8522,198.208,94.052,4.4834,177.755,105.373,19.3331,193.172,77.6218,19.3331,193.172,77.6218,55.4159,214.402,51.7006,85.0374,217.132,37.4216,100.803,217.318,30.4258,27.1736,205.845,94.6149,96.598,222.361,77.6328,138.599,220.83,71.702,161.253,216.279,66.4223,171.714,210.304,61.9329,31.678,199.695,104.375,99.9632,209.405,95.3179,146.294,208.075,89.7528,170.974,201.186,80.1945,181.311,195.4,73.0998,34.5934,190.508,111.378,96.9905,193.004,110.249,139.042,191.357,106.781,162.271,183.784,98.5059,172.61,177.893,92.4357,34.8543,176.718,114.26,92.2828,175.336,120.798,124.469,173.708,126.28,137.312,167.336,116.21,146.895,163.253,110.178,drop
06.52.07.441392,1.525808,1.560081,0.224307,0.954622,-0.194413,-0.225611,0.917131,0.343163,-0.202755,0.165338,-0.7247,-0.668934,-10.1523,-4.33162,-27.3449,76.7639,198.17,93.8142,4.42411,177.662,105.217,19.212,193.092,77.4302,19.212,193.092,77.4302,55.1522,214.45,51.4197,84.7685,217.072,37.1201,100.492,217.377,30.0464,27.0817,205.747,94.4236,96.4679,222.325,77.3462,138.462,220.725,71.3371,161.094,216.115,65.9883,171.477,210.054,61.4248,31.592,199.615,104.186,99.8559,209.392,95.0403,146.146,208.029,89.3526,170.736,201.035,79.6838,180.952,195.152,72.513,34.5273,190.439,111.195,96.9202,193.002,109.99,138.938,191.36,106.42,162.036,183.631,97.9708,172.345,177.727,91.885,34.8174,176.663,114.106,92.255,175.349,120.577,124.451,173.73,126,137.058,167.268,115.675,146.491,163.119,109.458,drop
06.52.07.455355,1.517441,1.557887,0.2259089,0.952766,-0.197408,-0.230796,0.917451,0.343054,-0.201488,0.166619,-0.724961,-0.668334,-7.55282,8.37863,-19.1898,76.5897,198.24,93.4495,4.32875,177.528,104.976,18.9722,192.977,77.1339,18.9722,192.977,77.1339,54.628,214.673,51.0168,84.2611,217.136,36.7406,99.9174,217.696,29.5518,26.8943,205.633,94.1355,96.1898,222.433,76.9067,138.183,220.839,70.763,160.786,216.156,65.2879,171.053,209.968,60.6094,31.4198,199.544,103.904,99.6317,209.548,94.6172,145.864,208.328,88.7088,170.294,201.182,78.8079,180.284,195.121,71.4899,34.4112,190.388,110.924,96.7923,193.167,109.598,138.789,191.732,105.884,161.665,183.795,97.0558,171.915,177.892,90.8847,34.7747,176.613,113.871,92.2286,175.509,120.235,124.47,174.114,125.576,136.764,167.527,114.903,145.998,163.29,108.436,drop
06.52.07.471312,1.513464,1.556753,0.2277735,0.951021,-0.200781,-0.235046,0.917334,0.344118,-0.200203,0.168328,-0.726191,-0.666567,-3.6872,18.5858,-12.5475,76.5152,198.547,93.241,4.31173,177.673,104.828,18.8491,193.119,76.8974,18.8491,193.119,76.8974,54.2868,215.217,50.804,83.9782,217.478,36.5926,99.5998,218.204,29.3336,26.8162,205.789,93.9272,96.0555,222.74,76.6204,138.056,221.044,70.2853,160.647,216.274,64.7019,170.883,210.036,59.971,31.3353,199.759,103.709,99.514,209.932,94.3624,145.689,208.73,88.1724,169.979,201.446,78.0686,179.831,195.28,70.6672,34.3738,190.624,110.754,96.7462,193.575,109.39,138.727,192.249,105.467,161.426,184.139,96.3338,171.619,178.221,90.0862,34.7904,176.86,113.77,92.2503,175.934,120.108,124.545,174.717,125.255,136.674,168.046,114.412,145.806,163.753,107.819,drop
06.52.07.488267,1.505555,1.554842,0.2257602,0.948708,-0.20691,-0.239041,0.916837,0.345928,-0.199359,0.167387,-0.728799,-0.663952,1.89813,29.8442,-2.61582,76.5278,199.021,93.1725,4.33339,178.189,104.877,18.809,193.587,76.8471,18.809,193.587,76.8471,54.111,215.886,50.7186,83.8432,217.893,36.5166,99.4393,218.686,29.1878,26.8399,206.277,93.8713,96.0688,223.134,76.4322,138.047,221.202,69.8783,160.598,216.284,64.1962,170.766,209.943,59.4306,31.3416,200.296,103.674,99.5152,210.406,94.2213,145.615,209.102,87.7688,169.681,201.521,77.4224,179.369,195.208,69.9627,34.3976,191.182,110.754,96.7699,194.103,109.318,138.712,192.761,105.183,161.173,184.375,95.7531,171.26,178.38,89.4318,34.8333,177.429,113.856,92.2991,176.504,120.142,124.646,175.382,125.07,136.612,168.559,114.109,145.642,164.161,107.427,drop
06.52.07.503227,1.500129,1.553593,0.2236898,0.947366,-0.21122,-0.240591,0.916513,0.346766,-0.199392,0.166359,-0.73126,-0.661501,3.87403,33.854,3.12305,76.5613,199.314,93.1996,4.35667,178.57,104.989,18.8144,193.894,76.9005,18.8144,193.894,76.9005,54.1034,216.188,50.7421,83.8522,218.03,36.5376,99.4365,218.826,29.175,26.8837,206.623,93.8912,96.1228,223.348,76.3655,138.082,221.256,69.7077,160.605,216.234,63.9879,170.744,209.838,59.2271,31.3745,200.673,103.713,99.5546,210.68,94.1974,145.621,209.275,87.6412,169.57,201.504,77.1956,179.17,195.097,69.7195,34.4292,191.578,110.825,96.8038,194.431,109.352,138.728,193.029,105.131,161.07,184.478,95.5849,171.087,178.413,89.2292,34.8626,177.835,113.988,92.33,176.872,120.254,124.702,175.762,125.077,136.639,168.851,114.123,145.651,164.396,107.444,drop
06.52.07.517190,1.489055,1.551199,0.2181835,0.944597,-0.220194,-0.243416,0.916003,0.347709,-0.200091,0.163063,-0.735469,-0.657644,7.41965,32.3979,6.50491,76.656,199.886,93.2994,4.40661,179.404,105.257,18.8479,194.567,77.0889,18.8479,194.567,77.0889,54.1365,216.868,50.9235,83.8943,218.425,36.6835,99.4716,219.119,29.284,27.0064,207.383,94.0036,96.2847,223.767,76.3119,138.185,221.347,69.451,160.636,216.113,63.6656,170.714,209.61,58.932,31.4761,201.464,103.855,99.6805,211.178,94.2114,145.679,209.563,87.4747,169.395,201.42,76.8508,178.831,194.836,69.3539,34.5115,192.394,111.017,96.8941,195.019,109.462,138.781,193.489,105.095,160.906,184.644,95.351,170.733,178.404,88.8934,34.9188,178.649,114.261,92.3892,177.518,120.47,124.799,176.441,125.151,136.789,169.423,114.305,145.838,164.896,107.701,drop
06.52.07.533147,1.489055,1.551199,0.2181835,0.944597,-0.220194,-0.243416,0.916003,0.347709,-0.200091,0.163063,-0.735469,-0.657644,7.41965,32.3979,6.50491,76.656,199.886,93.2994,4.40661,179.404,105.257,18.8479,194.567,77.0889,18.8479,194.567,77.0889,54.1365,216.868,50.9235,83.8943,218.425,36.6835,99.4716,219.119,29.284,27.0064,207.383,94.0036,96.2847,223.767,76.3119,138.185,221.347,69.451,160.636,216.113,63.6656,170.714,209.61,58.932,31.4761,201.464,103.855,99.6805,211.178,94.2114,145.679,209.563,87.4747,169.395,201.42,76.8508,178.831,194.836,69.3539,34.5115,192.394,111.017,96.8941,195.019,109.462,138.781,193.489,105.095,160.906,184.644,95.351,170.733,178.404,88.8934,34.9188,178.649,114.261,92.3892,177.518,120.47,124.799,176.441,125.151,136.789,169.423,114.305,145.838,164.896,107.701,drop
06.52.07.547110,1.4793,1.549319,0.2118486,0.939352,-0.236661,-0.248211,0.915596,0.347237,-0.202757,0.158907,-0.73884,-0.654877,12.6663,16.9605,7.50654,76.8551,200.493,93.5055,4.53681,180.351,105.618,18.9811,195.347,77.398,18.9811,195.347,77.398,54.2915,217.713,51.3181,84.0022,218.936,36.9504,99.5578,219.424,29.4937,27.2256,208.258,94.2304,96.5641,224.24,76.4075,138.341,221.415,69.352,160.617,215.803,63.4659,170.532,209.092,58.763,31.6878,202.322,104.104,99.9284,211.671,94.3573,145.849,209.806,87.4982,169.196,201.103,76.6053,178.349,194.251,69.0522,34.6826,193.267,111.306,97.0754,195.587,109.68,138.911,193.862,105.219,160.706,184.61,95.1763,170.156,178.07,88.4937,35.0515,179.504,114.595,92.5219,178.123,120.754,124.964,177.08,125.368,137.047,169.941,114.675,146.157,165.334,108.179,drop
06.52.07.563067,1.478821,1.549338,0.2105553,0.938136,-0.240972,-0.248662,0.915398,0.34689,-0.204241,0.158154,-0.739997,-0.653752,8.95318,15.7462,6.58541,76.9333,200.63,93.5631,4.58983,180.589,105.694,19.0649,195.514,77.4719,19.0649,195.514,77.4719,54.4245,217.836,51.4258,84.1091,218.984,37.0083,99.6686,219.331,29.5588,27.3054,208.474,94.2627,96.6713,224.339,76.4411,138.417,221.462,69.4011,160.642,215.753,63.5102,170.51,208.987,58.8246,31.7657,202.529,104.148,100.022,211.774,94.4112,145.939,209.883,87.6158,169.214,201.041,76.7001,178.273,194.095,69.1314,34.7397,193.484,111.364,97.1361,195.719,109.758,138.965,193.943,105.359,160.699,184.605,95.2795,170.001,177.948,88.5099,35.0924,179.716,114.658,92.5588,178.267,120.838,124.99,177.214,125.539,137.148,170.079,114.927,146.306,165.478,108.489,drop
06.52.07.579027,1.482113,1.550295,0.2094804,0.935681,-0.249658,-0.249341,0.915204,0.345893,-0.206787,0.157778,-0.742138,-0.651412,3.83809,8.76423,5.0213,77.0114,200.797,93.6654,4.61903,180.913,105.77,19.1889,195.717,77.55,19.1889,195.717,77.55,54.6637,217.869,51.5248,84.305,218.902,37.0256,99.8866,218.912,29.6247,27.3839,208.757,94.2658,96.8085,224.438,76.5108,138.509,221.449,69.5296,160.639,215.544,63.6323,170.434,208.694,58.9778,31.8264,202.803,104.176,100.116,211.89,94.5228,146.024,209.927,87.9026,169.16,200.847,76.9444,178.002,193.72,69.314,34.7571,193.78,111.425,97.1602,195.89,109.912,138.955,193.995,105.628,160.573,184.505,95.5083,169.605,177.646,88.6024,35.0839,180.01,114.735,92.5374,178.469,121.012,124.925,177.369,125.884,137.164,170.245,115.376,146.373,165.652,109.013,drop
06.52.07.592987,1.487617,1.551632,0.2099982,0.933733,-0.256394,-0.24981,0.915196,0.344941,-0.208402,0.158438,-0.743349,-0.649869,3.37936,0.853146,6.48267,77.0694,200.828,93.7765,4.64735,181.01,105.818,19.3138,195.734,77.6229,19.3138,195.734,77.6229,54.9624,217.643,51.6387,84.5531,218.645,37.0485,100.16,218.279,29.7167,27.434,208.834,94.2795,96.8989,224.442,76.6177,138.576,221.432,69.7243,160.634,215.375,63.823,170.381,208.47,59.1913,31.8635,202.87,104.206,100.175,211.898,94.6553,146.089,209.911,88.2442,169.157,200.686,77.2924,177.786,193.394,69.5879,34.7635,193.863,111.475,97.1704,195.932,110.067,138.939,193.932,105.902,160.492,184.354,95.7781,169.306,177.342,88.7608,35.0746,180.1,114.795,92.5162,178.534,121.174,124.855,177.345,126.177,137.2,170.27,115.795,146.478,165.712,109.522,drop
06.52.07.608944,1.493429,1.553023,0.2105829,0.933672,-0.257549,-0.248847,0.915612,0.343473,-0.209,0.158905,-0.743409,-0.649686,3.1516,-7.40343,5.13964,77.1232,200.745,93.867,4.67271,180.977,105.828,19.4516,195.67,77.6772,19.4516,195.67,77.6772,55.2711,217.379,51.7664,84.813,218.445,37.0884,100.45,217.655,29.8574,27.4765,208.788,94.3021,96.9747,224.357,76.7367,138.659,221.46,69.9964,160.697,215.381,64.1227,170.423,208.464,59.4949,31.901,202.802,104.232,100.231,211.791,94.7762,146.177,209.859,88.6216,169.273,200.631,77.733,177.765,193.245,69.9625,34.7764,193.798,111.503,97.1864,195.832,110.18,138.948,193.745,106.156,160.511,184.16,96.0795,169.178,177.05,88.9806,35.0696,180.044,114.811,92.5015,178.444,121.268,124.795,177.118,126.387,137.25,170.103,116.127,146.457,165.565,109.749,drop
06.52.07.623905,1.495612,1.553543,0.2107959,0.933679,-0.257823,-0.248536,0.916047,0.342188,-0.209202,0.158997,-0.743066,-0.650056,2.45734,-6.84522,3.10679,77.1446,200.685,93.8939,4.68226,180.939,105.824,19.4983,195.625,77.6968,19.4983,195.625,77.6968,55.391,217.249,51.8199,84.9097,218.359,37.1024,100.553,217.421,29.9037,27.497,208.74,94.3171,97.0052,224.304,76.7876,138.704,221.494,70.1286,160.739,215.409,64.263,170.454,208.485,59.6292,31.921,202.742,104.243,100.256,211.722,94.8189,146.23,209.82,88.805,169.354,200.598,77.9558,177.8,193.177,70.1592,34.7868,193.736,111.507,97.1977,195.757,110.21,138.964,193.616,106.264,160.549,184.032,96.2343,169.171,176.884,89.1146,35.0714,179.987,114.801,92.5005,178.372,121.28,124.776,176.948,126.447,137.277,169.94,116.25,146.431,165.365,109.826,drop
06.52.07.638864,1.498587,1.554303,0.2103724,0.934027,-0.257312,-0.247758,0.917257,0.338477,-0.209936,0.158354,-0.741594,-0.651891,-0.760071,-16.9957,-0.584445,77.1744,200.43,93.8989,4.68127,180.764,105.785,19.5658,195.458,77.7086,19.5658,195.458,77.7086,55.5726,216.929,51.8696,85.05,218.139,37.0864,100.701,216.978,29.9393,27.5277,208.537,94.3376,97.0552,224.074,76.8598,138.778,221.433,70.3706,160.814,215.363,64.5255,170.466,208.385,59.8533,31.9563,202.497,104.244,100.303,211.43,94.8546,146.323,209.558,89.0807,169.512,200.37,78.308,177.886,192.899,70.4616,34.8006,193.473,111.477,97.2139,195.433,110.196,138.978,193.146,106.362,160.593,183.555,96.408,169.163,176.363,89.2667,35.0617,179.74,114.737,92.4879,178.049,121.222,124.731,176.364,126.425,137.218,169.325,116.252,146.291,164.689,109.768,drop
07.05.14.861366,1.248917,1.282733,1.400647,0.907304,0.0131081,-0.42027,0.882747,0.344698,-0.319282,0.329558,-0.0566214,0.942436,-3.23905,-1.98881,-2.47265,45.0281,211.222,66.5931,-8.88373,177.142,79.7749,21.1357,167.308,78.4472,21.1357,167.308,78.4472,61.699,168.83,60.2444,88.8944,169.222,47.6473,102.903,168.35,40.4846,17.8704,177.557,61.1308,71.9199,208.847,54.0042,100.54,230.953,43.7625,117.387,242.933,40.6809,126.806,249.261,40.2384,13.4355,187.247,62.0675,60.4096,223.622,57.2094,90.4053,251.791,48.568,109.199,267.562,46.4082,119.34,274.67,47.7204,9.00194,195.295,66.8107,46.0672,233.839,64.5892,72.1595,262.768,62.9873,88.9266,279.866,63.7865,98.327,287.482,66.68,3.81055,200.857,76.1527,32.5554,241.156,74.0866,50.026,265.89,79.9249,59.5283,279.343,83.1004,67.7065,283.277,90.0501,wave
07.05.14.878320,1.248872,1.282435,1.402406,0.907588,0.0141777,-0.419622,0.88248,0.345052,-0.319637,0.329384,-0.0559952,0.942534,-3.41156,1.20781,0.765958,44.9628,211.219,66.5831,-8.93099,177.114,79.7726,21.0923,167.297,78.45,21.0923,167.297,78.45,61.6597,168.832,60.2577,88.8635,169.257,47.6801,102.887,168.432,40.5425,17.827,177.534,61.1286,71.86,208.851,53.9993,100.465,230.996,43.7953,117.298,242.998,40.7237,126.709,249.339,40.2836,13.386,187.223,62.0639,60.34,223.623,57.1993,90.3611,251.788,48.6278,109.158,267.56,46.4927,119.299,274.666,47.8231,8.9465,195.271,66.8027,45.9899,233.835,64.5715,72.1384,262.723,63.1043,88.9284,279.797,63.9712,98.3396,287.376,66.9319,3.74602,200.839,76.1351,32.468,241.153,74.0566,49.9972,265.828,79.9851,59.5319,279.249,83.2098,67.7085,283.044,90.2358,wave
07.05.14.893280,1.248077,1.281806,1.405483,0.907714,0.0145024,-0.419339,0.882483,0.34497,-0.319719,0.329091,-0.0549043,0.942701,-2.28495,2.21022,0.128925,44.9462,211.251,66.5752,-8.94848,177.155,79.786,21.0755,167.34,78.4829,21.0755,167.34,78.4829,61.6388,168.845,60.2789,88.8464,169.28,47.7097,102.884,168.496,40.595,17.816,177.555,61.1499,71.8492,208.868,54.0021,100.433,231.034,43.7803,117.256,243.05,40.7042,126.661,249.401,40.2569,13.3727,187.247,62.0744,60.326,223.645,57.1833,90.3773,251.791,48.6493,109.188,267.551,46.5389,119.332,274.65,47.8844,8.93118,195.302,66.8032,45.9728,233.865,64.5399,72.1977,262.692,63.2038,89.0239,279.728,64.1414,98.4502,287.263,67.1707,3.72429,200.883,76.1231,32.4443,241.197,74.0079,50.047,265.806,80.0051,59.6226,279.193,83.2675,67.7986,282.856,90.3621,wave
07.05.14.911233,1.247409,1.28125,1.407552,0.907699,0.0145257,-0.41937,0.882598,0.344246,-0.320181,0.329041,-0.0541963,0.942759,-1.24334,0.17905,-0.333865,44.9167,211.259,66.5705,-8.97922,177.175,79.8062,21.0466,167.355,78.5064,21.0466,167.355,78.5064,61.6049,168.843,60.2911,88.8113,169.278,47.7214,102.851,168.503,40.611,17.7895,177.555,61.1691,71.8218,208.864,54.0012,100.377,231.048,43.7412,117.193,243.073,40.6695,126.594,249.429,40.2277,13.3442,187.25,62.0866,60.2963,223.646,57.1712,90.3718,251.772,48.6675,109.206,267.51,46.6095,119.357,274.591,47.9896,8.90213,195.307,66.8102,45.9424,233.871,64.5205,72.2569,262.621,63.3439,89.1331,279.601,64.3868,98.5796,287.072,67.5082,3.69163,200.902,76.1196,32.4102,241.215,73.9762,50.102,265.739,80.082,59.7279,279.083,83.4041,67.9,282.515,90.6162,wave
07.05.14.924198,1.247094,1.280989,1.408171,0.907664,0.0144796,-0.419447,0.88272,0.343734,-0.320393,0.329125,-0.0540011,0.942741,1.23295,-0.95418,-2.10507,44.9277,211.25,66.5518,-8.9698,177.174,79.8004,21.0574,167.348,78.4977,21.0574,167.348,78.4977,61.6131,168.83,60.2766,88.818,169.264,47.7047,102.858,168.49,40.5943,17.8,177.544,61.1603,71.8324,208.851,53.9807,100.371,231.046,43.7024,117.184,243.076,40.6393,126.583,249.434,40.2045,13.3541,187.24,62.0766,60.3066,223.635,57.1491,90.389,251.754,48.6518,109.235,267.48,46.6213,119.391,274.548,48.0285,8.9126,195.3,66.7993,45.9536,233.862,64.4979,72.3149,262.57,63.3992,89.219,279.518,64.4973,98.6771,286.954,67.6674,3.70134,200.9,76.1043,32.4207,241.212,73.9497,50.1659,265.685,80.1166,59.8219,279.002,83.4723,67.9918,282.31,90.744,wave
07.05.14.939157,1.246752,1.280778,1.409039,0.907633,0.0145278,-0.419514,0.882853,0.343341,-0.320449,0.329067,-0.0536983,0.942779,-2.17664,-4.54179,-1.33927,44.8861,211.188,66.534,-9.01683,177.124,79.7918,21.0106,167.288,78.4924,21.0106,167.288,78.4924,61.5634,168.767,60.2659,88.7668,169.203,47.6924,102.805,168.429,40.5809,17.7559,177.48,61.1541,71.7922,208.778,53.9663,100.306,230.987,43.6567,117.115,243.022,40.6002,126.511,249.383,40.1693,13.3096,187.179,62.0662,60.2664,223.566,57.1282,90.3653,251.669,48.6488,109.23,267.375,46.661,119.394,274.423,48.104,8.86891,195.241,66.7865,45.9143,233.798,64.4733,72.3463,262.443,63.4911,89.2934,279.339,64.6756,98.7672,286.725,67.9125,3.65552,200.85,76.0842,32.3795,241.158,73.9167,50.1999,265.558,80.1694,59.8979,278.837,83.5722,68.0613,281.972,90.9256,wave
07.05.14.956114,1.24631,1.28051,1.409412,0.907597,0.014244,-0.419602,0.882997,0.34259,-0.320856,0.329215,-0.0535963,0.942733,0.461309,-3.25942,-2.33502,44.8829,211.129,66.499,-9.02767,177.085,79.7745,20.999,167.234,78.4671,20.999,167.234,78.4671,61.5524,168.71,60.2422,88.7543,169.137,47.6661,102.788,168.345,40.5472,17.7445,177.425,61.1319,71.7869,208.709,53.9289,100.282,230.916,43.5711,117.088,242.951,40.5005,126.483,249.311,40.0609,13.2995,187.126,62.0413,60.2641,223.502,57.0883,90.3789,251.587,48.6205,109.256,267.278,46.6525,119.426,274.313,48.1135,8.86188,195.191,66.7615,45.9159,233.739,64.4347,72.4123,262.325,63.5647,89.3924,279.182,64.8144,98.8795,286.526,68.1089,3.6496,200.807,76.0544,32.3826,241.108,73.8744,50.2639,265.443,80.2125,59.996,278.688,83.6621,68.1515,281.679,91.0822,wave
07.05.14.972070,1.245819,1.280057,1.409126,0.907546,0.013898,-0.419723,0.883043,0.342642,-0.320675,0.329787,-0.0537864,0.942522,0.583211,-2.39669,-2.30147,44.872,211.086,66.4725,-9.03567,177.045,79.769,20.9899,167.188,78.4441,20.9899,167.188,78.4441,61.5472,168.679,60.2301,88.7472,169.096,47.6507,102.769,168.266,40.514,17.7268,177.385,61.1177,71.7681,208.665,53.8868,100.251,230.87,43.4974,117.058,242.9,40.4277,126.455,249.256,39.9916,13.2832,187.087,62.0312,60.2485,223.458,57.0555,90.3737,251.532,48.5957,109.265,267.207,46.6532,119.444,274.219,48.1511,8.84939,195.152,66.7552,45.9061,233.696,64.4121,72.4695,262.222,63.6816,89.4844,279.036,65.0128,98.9867,286.324,68.3839,3.64182,200.772,76.0466,32.3778,241.07,73.8556,50.3159,265.34,80.3008,60.0806,278.552,83.8093,68.2213,281.327,91.3268,wave
07.05.14.987030,1.246117,1.279973,1.409532,0.907423,0.0137925,-0.419991,0.883149,0.342262,-0.320786,0.329816,-0.0536536,0.942519,-2.42111,-2.66232,-0.00905176,44.8383,211.035,66.464,-9.05246,176.967,79.7594,20.9847,167.117,78.4303,20.9847,167.117,78.4303,61.5429,168.634,60.2199,88.7394,169.047,47.6324,102.75,168.185,40.4771,17.7146,177.317,61.109,71.7362,208.631,53.8808,100.186,230.85,43.4315,116.985,242.888,40.3545,126.379,249.249,39.917,13.2642,187.016,62.0201,60.2066,223.417,57.0475,90.3108,251.508,48.5729,109.196,267.189,46.6355,119.375,274.197,48.1541,8.82561,195.078,66.7451,45.8581,233.646,64.4052,72.436,262.158,63.7461,89.4562,278.963,65.1178,98.9607,286.23,68.5289,3.6144,200.697,76.0347,32.325,241.013,73.847,50.2726,265.263,80.3569,60.044,278.466,83.9011,68.1665,281.087,91.4924,wave
